data;player;language;publishedAt;Label
das team wird zudem von den beiden bayerleverkusen-profis frimpong und diaby sowie von niclas fullkrug und randal kolo muani erganzt;frimpong;de;2023-05-13T10:26:28Z;NA
 schneller als jungst gegen koln und nun in rom muss es in den nachsten zwei wochen dagegen in bayers offensive zugehen: hochgeschwindigkeitsfussballer wie diaby oder frimpong wirkten zuletzt uberspielt;frimpong;de;2023-05-13T10:16:48Z;NA
die rechte seite mit diaby und frimpong hat dabei schon treffer verbuchen konnen;frimpong;de;2023-05-13T05:11:59Z;NA
sportliche fragezeichen  wie an frimpong als rechtsverteidiger fuhrt auch kein weg vorbei an jude bellingham und jamal musiala im mittelfeld;frimpong;de;2023-05-12T19:18:46Z;NA
lediglich bei frimpong, der zweimal einen schlag abbekam, sieht es gut aus;frimpong;de;2023-05-12T17:16:11Z;NA
 randal kolo muani, niclas fullkrug, diaby, jamal musiala, alphonso davies, matthijs de ligt und frimpong komplettieren die elf der saison;frimpong;de;2023-05-12T17:00:00Z;NA
"aber naturlich haben wir im moment die sorge, dass es eine ernste verletzung ist.""  auch odilon kossounou und frimpong trugen blessuren aus dem spiel";frimpong;de;2023-05-12T11:11:15Z;NA
 auch odilon kossounou und frimpong trugen blessuren aus dem spiel;frimpong;de;2023-05-12T10:57:31Z;NA
gegen die roma sah es aus, als seien der bayerleverkusen-elf fantasie und frische abhandengekommen, die einflussreichsten spieler wirken erschopft: wirtz startete stark und verblasste noch starker, frimpong und diaby, das lichtgeschwinde duett an der rechten seite, traten kaum in erscheinung, wie auch hradecky mitbekommen hatte;frimpong;de;2023-05-12T10:25:02Z;NA
kurz vor schluss kam bayerleverkusen durch frimpong noch zur grossen chance auf den ausgleich, doch roma-verteidiger bryan cristante rettete mit der brust kurz vor der torlinie fur seinen geschlagenen torhuter (.);frimpong;de;2023-05-12T10:02:12Z;NA
"""die chancen muss man machen"", urteilte rolfes und durfte dabei direkt auch die hundertprozentige von frimpong in der schlussphase inkludieren, als der niederlander nach einem torwartfehler von rui patricio den ball auf die brust von roma-verteidiger bryan cristante platzierte statt ins verwaiste romer tor";frimpong;de;2023-05-12T09:44:10Z;NA
eine gefahrliche aktion von frimpong (.) pfiff der schiedsrichter wegen eines fouls in der entstehung ab;frimpong;de;2023-05-12T08:15:00Z;NA
odilon kossounou, frimpong und andrich trugen blessuren davon;frimpong;de;2023-05-12T07:30:41Z;NA
odilon kossounou, frimpong und andrich trugen blessuren aus dem spiel in der italienischen hauptstadt davon;frimpong;de;2023-05-12T06:41:21Z;NA
denn die leverkusener odilon kossounou, frimpong und andrich trugen mehr oder minder schwere blessuren davon;frimpong;de;2023-05-12T06:08:37Z;NA
torwart lukas hradecky bewahrte bayerleverkusen vor einer hoheren niederlage  frimpong: hatte in der ;frimpong;de;2023-05-11T23:42:49Z;NA
das schnelle duett frimpong und diaby trat kaum in erscheinung;frimpong;de;2023-05-11T21:16:54Z;NA
   bayerleverkusen kam nur noch zu einer sehr gefahrlichen offensivaktionen, als frimpong bryan cristante auf der linie des romischen tores traf (.), vor allem aber blieb die werkself auch in der besten phase der italiener defensiv relativ stabil, und befreite sich irgendwann wieder ein wenig aus dem druck;frimpong;de;2023-05-11T21:04:42Z;NA
amiri), frimpong - wirtz, hlozek (;frimpong;de;2023-05-11T20:54:33Z;NA
leihspieler callum hudson-odoi wird zum fc chelsea zuruckkehren, diaby und frimpong gelten als heisse wechselkandidaten;frimpong;de;2023-05-11T15:45:38Z;NA
bayerleverkusen, das ohne die gesperrten tah, hincapie und adli auskommen musste, hatte am ruckstand zu knabbern;tah;de;2023-02-26T16:32:55Z;NA
 bayerleverkusen, das ohne die gesperrten tah, hincapie und adli auskommen musste, hatte am ruckstand zu knabbern;tah;de;2023-02-26T16:35:24Z;NA
   bayerleverkusen, das ohne die gesperrten tah, hincapie und adli auskommen musste, hatte am ruckstand zu knabbern;tah;de;2023-02-26T16:41:45Z;NA
 die zehnkopfige jury, bestehend aus stars wie joshua kimmich, serge gnabry und tah, ist nicht restlos begeistert;tah;de;2023-02-27T04:00:15Z;NA
ohne hincapie und tah mussten wir entscheiden, wie wir spielen;tah;de;2023-02-27T15:54:01Z;neutral
chelsea-leihgabe immer ofter nur in der zuschauerrolle  seine passquote ist mit , prozent die zweibeste im kader hinter der von innenverteidiger tah (,);tah;de;2023-03-01T18:25:00Z;NA
toptalent wirtz kehrte ebenso in die startelf zuruck wie die zuletzt gelbgesperrten tah und hincapie;tah;de;2023-03-05T16:23:36Z;NA
adli (l.) und adam hlozek feiern den dritten leverkusener treffer  bayerleverkusen-verteidiger tah: ,,wir haben sehr viel gelitten in der letzten zeit;tah;de;2023-03-12T18:23:46Z;NA
"bayerleverkusen-torwart lukas hradecky sagte: ""das ist ein ganz glucklicher sieg in meinen augen."" tah gab zu: ""werder hat es uns echt schwer gemacht.""  marvin ducksch findet: ""wir machen hinten einfach zu viel fehler."" ";tah;de;2023-03-12T18:29:14Z;NA
"   bayerleverkusen-torwart lukas hradecky sagte: ,,das ist ein ganz glucklicher sieg in meinen augen."" sein kollege tah gab zu: ,,werder hat es uns echt schwer gemacht.""  drei tage nach dem : gegen ferencvaros hatte bayerleverkusen-coach alonso sein team gleich auf funf positionen umgebaut";tah;de;2023-03-12T18:48:50Z;NA
"und auch defensivmann tah sagte: ""respekt an die leistung von bremen, sie haben ein gutes spiel gemacht";tah;de;2023-03-12T19:30:44Z;NA
torschutzen unter sich: diaby und adli (r.) feiern adlis treffer zum : fur bayerleverkusen  tah: hielt die abwehr zusammen, sehr solider auftritt;tah;de;2023-03-17T07:01:04Z;NA
andrich im zweikampf mit bayerns leroy sane (r.)  bayerleverkusen trainer alonso begrundete seine mutige massnahme mit andrich und ohne tah () so: ,,wir haben viel analysiert und uberlegt, was wir tun konnen;tah;de;2023-03-20T16:33:47Z;NA
aber tah vorher auch;tah;de;2023-03-31T12:03:17Z;NA
schalke wiederum hatte durch michael frey ein tor erzielen konnen, doch tah blockte seinen schuss;tah;de;2023-04-01T15:44:09Z;positiv
"bayerleverkusen baut erfolgsserie aus  redebedarf: tah (li.) und randal kolo muani im spiel zwischen bayerleverkusen und frankfurt.\r  \r  ""was uns gerade so stark macht, ist, dass wir uns auf jedes einzelne spiel konzentrieren";tah;de;2023-04-08T17:48:00Z;NA
gegen frankfurt fielen vor allem die verteidiger edmond tapsoba und tah auf, die sich erfolgreich auf den frankfurter sturmer randal kolo muani konzentrierten;tah;de;2023-04-08T19:43:08Z;NA
bayerleverkusen trainer lobt wechselwilligen innenverteidiger  beim :-sieg gegen bayern munchen hatte tah noch die krote schlucken mussen, nur ersatz zu sein;tah;de;2023-04-10T09:35:00Z;NA
",,wir haben sehr, sehr stark gespielt als mannschaft"", erklart abwehrspieler tah () nach dem :";tah;de;2023-04-12T13:13:49Z;NA
hincapie (l.) und tah bedanken sich fur die fan-unterstutzung  alles offen nach dem hinspiel-: gegen royale union saint-gilloise;tah;de;2023-04-14T08:16:22Z;NA
unter anderem sitzen verteidiger tah () und spielmacher wirtz () vorerst auf der bank;tah;de;2023-04-16T19:24:52Z;NA
 bayerleverkusen-coach alonso rotierte im vergleich zur europacup-partie gegen union saint-gilloise auf funf positionen und liess unter anderem die nationalspieler wirtz und tah zunachst auf der bank;tah;de;2023-04-16T19:29:40Z;neutral
 bayerleverkusen-coach alonso rotierte im vergleich zur europacup-partie gegen den belgischen club union saint-gilloise auf funf positionen und liess unter anderem die nationalspieler wirtz und tah zunachst auf der bank;tah;de;2023-04-16T19:31:10Z;NA
   bayerleverkusen-coach alonso rotierte im vergleich zur europacup-partie gegen den belgischen club union saint-gilloise auf funf positionen und liess unter anderem die nationalspieler wirtz und tah zunachst auf der bank;tah;de;2023-04-16T19:34:14Z;NA
so liess er nationalspieler wirtz und tah erst einmal draussen;tah;de;2023-04-16T19:41:56Z;NA
trainer alonso verzichtete unter anderem auf abwehr-boss tah und die in den letzten wochen glanzenden wirtz und adli;tah;de;2023-04-19T06:00:46Z;NA
dort sassen mit tah, adli, bakker und vor allem wirtz vier spieler auf der bank, die in den wirklich wichtigen partien meist zur startelf zahlen;tah;de;2023-04-20T15:41:59Z;NA
 nach der pause verstarkten die gastgeber den druck weiter, doch die leverkusener abwehr um den seit wochen starken tah verteidigte leidenschaftlich und gewissenhaft;tah;de;2023-04-20T20:51:25Z;NA
"""auf jeden fall"" sei das ein ganz grosser tag, sagte andrich bei rtl und lobte die anhanger: ""ich bin sehr, sehr happy, dass wir das ding heute gezogen haben.""  nach der pause verstarkten die gastgeber den druck weiter, doch die leverkusener abwehr um den seit wochen starken tah verteidigte leidenschaftlich und gewissenhaft";tah;de;2023-04-20T20:54:03Z;NA
   nach der pause verstarkten die gastgeber den druck weiter, doch die leverkusener abwehr um den seit wochen starken tah verteidigte leidenschaftlich und gewissenhaft;tah;de;2023-04-20T21:02:06Z;NA
"auf die frage, wie real der traum vom titel sei, antwortete der seit wochen uberragende abwehrchef tah knapp und selbstbewusst: ""realer als aktuell geht\'s glaub\' ich nicht.""  in jedem fall traumen die leverkusener spatestens jetzt vom endspiel am ";tah;de;2023-04-21T03:19:37Z;NA
"wir freuen uns extrem und werden das auch heute abend noch feiern"", sagte der abermals starke innenverteidiger tah: ,,ich selbst trinke nicht so gerne alkohol, aber der lukas darf gerne ein, zwei bier fur mich mittrinken.""  am sonntag (";tah;de;2023-04-21T06:37:36Z;NA
party mit den fans: die bayerleverkusen-profis diaby (v.l.), lukas hradecky, wirtz, karim bellarabi, hincapie und tah  halbfinale!  bayerleverkusen sturmte mit einem :-sieg uber royale union saint-gilloise ins semifinale der europaleague;tah;de;2023-04-21T07:56:02Z;NA
so prasentierte sich das team in der defensive mit einem uberragenden abwehrchef tah uber eine stunde lang so stabil, dass die keineswegs enttauschenden belgier bis dahin zu keiner ernsthaften chance kamen;tah;de;2023-04-21T08:50:46Z;NA
"auf die frage, wie real der traum vom titel sei, antwortete der seit wochen uberragende abwehrchef tah knapp und selbstbewusst: ,,realer als aktuell geht's glaub' ich nicht.""  im halbfinale wartet mit der as rom und trainer mourinho ein dicker brocken, doch spatestens jetzt traumen die leverkusener vom endspiel am ";tah;de;2023-04-21T09:27:32Z;NA
 inzwischen jedoch hat er spieler wie bakker neu erfunden, andere spieler wiederentdeckt, die schon unauffindbar im kader verloren gegangen waren (palacios, amiri), und wieder andere spieler auf selten erreichtes niveau getrimmt (verteidiger tah);tah;de;2023-04-21T10:02:05Z;NA
"bayerleverkusen-tanzer vor dem gaste-block: das team von feier bayerleverkusen  beim gang in die kabine meinte torwart hradecky zu abwehrchef tah (): ,,spul' mal sechs monate zuruck."" da hatte alonso die werkself auf platz ubernommen, fuhrte sie nach schwerem start bis auf rang in der liga";tah;de;2023-04-21T15:53:16Z;NA
"wir haben wie lowen als mannschaft verteidigt"", sagte tah bei dazn: ""wir machen immer weiter und sind nicht zufrieden.""  adam hlozek (.) und amiri (., foulelfmeter) erzielten vor ";tah;de;2023-04-23T17:26:22Z;NA
" ""es lauft uberragend gerade bei uns, ich bin sehr, sehr stolz auf die mannschaft"", sagte bayers starker innenverteidiger tah im streamingdienst dazn und lobte die kollegen: ""wie lowen als mannschaft verteidigt."" tah kundigte fur den saison-endspurt an: ""wir machen weiter, wir sind nicht zufrieden."" rb-trainer marco rose argerte sich dagegen: ""das war das x-te spiel diese saison, was wir einfach nicht verlieren durfen.""  der bisherige tabellen-vierte leipzig rutschte durch die schon achte saison-niederlage aus den champions-league-rangen und belegt nun direkt vor bayerleverkusen platz funf";tah;de;2023-04-23T17:26:57Z;NA
"""es lauft zurzeit uberragend bei uns"", freute sich hernach der abwehrmann tah, ""und wir sammeln immer mehr energie fur die nachsten spiele."" am samstag steht mit der partie bei union berlin der nachste test an";tah;de;2023-04-23T18:00:31Z;NA
"alonso ""stolz"": werkself seit spielen ungeschlagen  uberzeugte wie seine teamkollegen mit konsequentem verteidigen: tah.\r  \r  mit erfolg";tah;de;2023-04-23T20:48:00Z;positiv
tah (l.) spielt eine starke ruckrunde fur bayerleverkusen  tah () spielt als abwehrchef bei bayerleverkusen eine uberragende ruckrunde, der nationalspieler war wahrscheinlich nie in einer besseren form;tah;de;2023-04-24T12:18:15Z;NA
 gerade einmal sechs gegentore liess bayerleverkusen in den vergangenen acht bundesligaspielen zu, was auch mit einem mann zu tun hat, der wieder erstarkt ist - tah;tah;de;2023-04-25T12:01:26Z;NA
daran hat abwehrchef tah entscheidenden anteil;tah;de;2023-04-28T21:49:00Z;NA
mit kapuzen auf der steh-tribune: andreas wolff (.v.l.) und dhb-kapitan johannes golla (.v.l.) beim union-kick  auf dem platz buhen die union-fans immer wieder bayerleverkusen-verteidiger tah () aus;tah;de;2023-04-29T15:21:55Z;NA
nicht zufrieden nach dem : in berlin: edmond tapsoba (v.l.), karim bellarabi, odilon kossounou und sardar azmoun  verteidiger tah () meinte nach dem hart umkampften duell an der alten forsterei: ,,wir sind nicht zufrieden, dass wir nicht gewonnen haben;tah;de;2023-04-30T07:38:56Z;NA
",,wir gehen mit viel energie in das derby"", kundigte abwehrchef tah () nach dem spiel in berlin an";tah;de;2023-05-01T16:20:02Z;NA
tah (.v.l.) mit seinen nationalmannschaftskollegen beim :-sieg gegen israel im marz   am montag ist bayerleverkusen-profi tah () als zeuge vor dem opladener amtsgericht geladen;tah;de;2023-05-07T22:01:39Z;NA
 die leverkusener waren zunachst klar am drucker, doch die kolner nutzen eiskalt ihre erste torchance, als selke bei einer flanke von wirtz kainz im rucken von tah in dessen ;tah;de;2023-05-05T20:50:25Z;NA
   die leverkusener waren zunachst klar am drucker, doch die kolner nutzen eiskalt ihre erste torchance, als selke bei einer flanke von wirtz kainz im rucken von tah in dessen ;tah;de;2023-05-05T20:33:24Z;NA
karim bellarabi beim eintreffen am opladener amtsgericht  noch kein urteil im fall tah ()!  im prozess gegen den angeklagten spielerberater claudio bega () hat am freitag mit karim bellarabi () von bayerleverkusen ein weiterer bundesliga-profi vor dem amtsgericht in bayerleverkusen-opladen ausgesagt;tah;de;2023-05-26T16:06:30Z;NA
in dem verfahren (geschaftsnummer ls / js /) geht es um eine strafanzeige von nationalspieler tah () bei der staatsanwaltschaft koln gegen bega;tah;de;2023-05-22T16:02:24Z;NA
   gefahrlich waren weiterhin nur fernschusse von demirbay (.) und von tah (.), die grosste chance jedoch vergab jedoch azmoun als er aus zwolf metern unbedrangt das tor verfehlte (.);tah;de;2023-05-18T21:16:32Z;NA
"da freut sich jeder von uns drauf"", sagte abwehrchef tah, seit im verein";tah;de;2023-05-16T11:28:39Z;NA
"bayerleverkusen-coach alonso gibt am montag trainingsfrei  ""es war schwierig fur uns, die raume zu finden"", raumte\xajonathan tah\xawiederum ein und forderte mit blick auf das anstehende halbfinal-ruckspiel in der europaleague in der heimischen bayarena am donnerstag (live! ab uhr bei kicker), aus dem spiel ""zu lernen und es besser zu machen""";tah;de;2023-05-14T16:15:28Z;NA
torwart lukas hradecky bewahrte bayerleverkusen vor einer hoheren niederlage  tah: absolut solider auftritt des abwehrchefs;tah;de;2023-05-11T23:42:49Z;positiv
minute zusammen mit sturmer tammy abraham schlicht schneller als andrich und\xajonathan tah, traf via abstauber zum : und liess sich von den romanisti gebuhrend sowohl direkt nach dem treffer als auch nach schlusspfiff feiern;tah;de;2023-05-11T22:35:00Z;NA
"""das tor mussen wir nicht kriegen"", fand tah, dessen defensivverbund abgesehen von der situation rund um das roma-tor ebenfalls sicher stand, nach dem spiel bei rtl";tah;de;2023-05-11T21:59:47Z;NA
unsicherheiten im zusammenspiel schlichen sich ein, und tah beging zu spat kommend ein grobes foul, bei dem der schiedsrichter gnadig von der gelben karte absah;tah;de;2023-05-11T21:16:54Z;NA
bayerleverkusen braucht tah nach seiner emotionalen zeugen-aussage wieder als sicheren abwehrchef  aus dem gerichtssaal ins halbfinale der europaleague;tah;de;2023-05-10T07:51:26Z;NA
bayerleverkusen trainer versucht die stimmung hochzuhalten  nachdem die verpflichtung eines defensiven mittelfeldspielers schon fruhzeitig aus transfertaktischen grunden auf den sommer verschoben wurde, blieb auch das backup fur bakker aus;bakker;de;2023-02-02T12:42:30Z;NA
bakker kam von paris zu bayerleverkusen  die grosste problemzone im kader der werkself konnte nicht geschlossen werden;bakker;de;2023-02-02T16:22:14Z;NA
bayerleverkusen bemuhungen um einen linksverteidiger gehen direkt weiter  das sportliche upgrade zum derzeitigen linksverteidiger bakker wurde der fruhere spanische u--nationalspieler (zwei einsatze) naturlich darstellen;bakker;de;2023-02-03T10:58:04Z;NA
spieltag gegen freiburg, als seine konkurrenten bakker und hincapie gesperrt fehlten, komplett aussen vor;bakker;de;2023-02-13T09:13:15Z;NA
zudem drohen sowohl bakker\xaals auch weltmeister\xaexequiel palacios sperren, beide haben im laufe des wettbewerbs schon jeweils zwei gelbe karten gesammelt;bakker;de;2023-02-23T09:06:07Z;negativ
bakker traf mit der ersten aktion das aussennetz (.);bakker;de;2023-02-23T20:27:48Z;NA
ein treffer von\xamitchel bakker wurde wegen einer abseitsstellung zu recht aberkannt (.);bakker;de;2023-02-23T20:38:00Z;NA
bakker erzielte gar das vermeintliche :, stand aber hauchdunn im abseits (.);bakker;de;2023-02-23T20:53:47Z;NA
geschafft! bayerleverkusen spieler nach dem sieg-elfer von diaby  bakker: genie und wahnsinn lagen beim niederlander auf der linken seite mal wieder sehr eng nebeneinander;bakker;de;2023-02-23T22:07:40Z;NA
dann traf azmoun nach einer butterweichen flanke von bakker technisch anspruchsvoll zum :;bakker;de;2023-02-26T16:28:57Z;NA
dann traf azmoun nach einer flanke von bakker technisch anspruchsvoll zum :;bakker;de;2023-02-26T16:32:55Z;NA
dann traf azmoun nach einer prazisen flanke von bakker technisch anspruchsvoll zum :;bakker;de;2023-02-26T16:41:45Z;NA
bakker stand beim : von bayerleverkusen uber hertha bsc nicht im kader;bakker;de;2023-03-06T13:56:57Z;NA
bayerleverkusen linksverteidiger als unsicherheitsfaktor - alkmaars kerkez auf der liste  kein spieler von bayerleverkusen vermag es, so abrupt zwischen den extremen hin und her zu springen wie bakker;bakker;de;2023-03-07T18:58:15Z;NA
bakker am mittwoch im abschluss-training in bayerleverkusen  es war das thema in den letzten tagen rund um bayerleverkusen;bakker;de;2023-03-08T14:25:18Z;NA
bayerleverkusen trainer hat die wiederholte verfehlung des niederlanders abgehakt  fur das bundesligaspiel gegen hertha bsc hatte alonso linksverteidiger bakker aus dem kader gestrichen, weil er viel zu spat zum abschlusstraining gekommen war;bakker;de;2023-03-08T14:37:28Z;NA
wie auch der nach disziplinproblemen gegen hertha bsc nicht berucksichtigte und gegen budapest nicht eingesetzte bakker, der links im -- in die anfangsformation rutschen konnte;bakker;de;2023-03-10T17:47:41Z;NA
die kugel landet bei bakker (), der per dropkick-knaller trifft;bakker;de;2023-03-12T18:23:46Z;NA
bakker (;bakker;de;2023-03-12T18:29:14Z;NA
 tore von marvin ducksch (.) und niclas fullkrug (./elfmeter) waren zu wenig fur zahlbares, da aufseiten der leverkusener bakker (.), frimpong (.) und adam hlozek (.) im weser stadion trafen;bakker;de;2023-03-12T18:33:46Z;NA
minute), bakker glich jedoch umgehend wieder aus (.);bakker;de;2023-03-12T19:25:06Z;NA
 nur drei minuten nach dem : erzielt bakker (r.) gegen bremen den ausgleich und halt sein team im spiel  einen guten und verlasslichen linksverteidiger zu finden, ist schwer;bakker;de;2023-03-12T19:51:00Z;NA
mitchell weiser (l.) gegen bayerleverkusen bakker im kampf um den ball  in diesem schuss lag wohl auch eine menge wut - uber sich selbst..;bakker;de;2023-03-12T21:01:03Z;NA
bakker (.) vergab die grosse moglichkeit aufs :, sein schuss wurde im letzten moment geblockt;bakker;de;2023-03-16T20:14:34Z;NA
demirbay), bakker - diaby, azmoun (;bakker;de;2023-03-16T21:49:55Z;NA
diesmal war es die vierte minute der zweiten halbzeit, als tapsoba einen langen ball auf diaby spielte, der gab diesmal auf bakker ablegte - doch der niederlander wurde im letzten moment gebremst;bakker;de;2023-03-16T22:02:42Z;NA
 kurz darauf hatte bakker fur gefahr sorgen konnen, die hereingabe des aussenverteidigers aber war viel zu harmlos;bakker;de;2023-03-16T22:08:33Z;NA
torschutzen unter sich: diaby und adli (r.) feiern adlis treffer zum : fur bayerleverkusen  frimpong: der niederlander wahnte sich kurz nach der pause als torschutze, passgeber bakker stand davor aber deutlich im abseits;bakker;de;2023-03-17T07:01:04Z;NA
da frimpong zu einem der starksten flugelspieler der liga avanciert, da sardar azmoun genau wie bakker in fahrt kommt und auch torhuter lukas hradecky immer weniger fehler macht;bakker;de;2023-03-19T13:48:37Z;NA
wirtz im leverkusener abschluss-training vor dem spiel gegen saint-gilloise  wirtz ist jedoch nicht der einzige spieler im bayerleverkusen-kader, dem eine sperre auf der internationalen buhne droht: auch bakker (), odilon kossounou () und demirbay () sind mit je zwei gelben karten vorbelastet, hatten schon verwarnungen aus der championsleague auf dem konto;bakker;de;2023-04-13T07:31:14Z;NA
hincapie (l.) und tah bedanken sich fur die fan-unterstutzung  bakker: einziger neuer spieler in der startelf;bakker;de;2023-04-14T08:16:22Z;NA
schliesslich ist die position links hinten im team alonso alonsos mit bakker und daley sinkgraven derzeit nicht herausragend besetzt;bakker;de;2023-04-15T16:09:00Z;NA
dort sassen mit tah, adli, bakker und vor allem wirtz vier spieler auf der bank, die in den wirklich wichtigen partien meist zur startelf zahlen;bakker;de;2023-04-20T15:41:59Z;NA
diaby (l.), bayerleverkusen :-schutze, und bakker, der das : besorgt, feiern zusammen  sie sind fussball-deutschlands letztes europa-eisen im feuer!  bayerleverkusen schlagt im viertelfinale der europaleague union saint-gilloise : (hinspiel :);bakker;de;2023-04-20T20:50:39Z;NA
diaby brachte die mannschaft von trainer alonso in brussel nach sekunden in fuhrung, bakker (.), frimpong (.) und adam hlozek (.) legten nach;bakker;de;2023-04-20T20:51:25Z;NA
sechs minuten spater trat hlozek nach hereingabe von bakker am ball vorbei;bakker;de;2023-04-20T20:54:03Z;NA
diaby brachte die mannschaft von trainer alonso am donnerstag in brussel nach sekunden in fuhrung, bakker (.), frimpong (.) und adam hlozek (.) legten nach;bakker;de;2023-04-20T20:55:54Z;NA
diaby brachte die mannschaft von trainer alonso in brussel schon nach sekunden in fuhrung, bakker (.), frimpong (.) und adam hlozek (.) legten nach;bakker;de;2023-04-20T21:03:29Z;NA
 bayerleverkusen fuhrte in brussel dank traumstarts durch diaby (.) und spater bakker (.) sowie frimpong (.) mit : und liess sich den aufstieg nicht mehr nehmen;bakker;de;2023-04-20T21:11:48Z;NA
torschutzen unter sich: diaby (links, treffer zum : fur bayerleverkusen) gratuliert bakker (treffer zum :);bakker;de;2023-04-20T21:15:24Z;positiv
 bayerleverkusen fuhrte in brussel dank traumstart durch diaby (.) und spater bakker (.) sowie frimpong (.) mit : und liess sich den aufstieg nicht mehr nehmen;bakker;de;2023-04-21T04:27:00Z;NA
party mit den fans: die bayerleverkusen-profis diaby (v.l.), lukas hradecky, wirtz, karim bellarabi, hincapie und tah  bakker: ein monster-spiel des niederlanders;bakker;de;2023-04-21T07:56:02Z;NA
"bayerleverkusen metamorphose vom abstiegs- zum titelkandidaten  nicht umsonst stellte kapitan lukas hradecky auf das ganze team und speziell auf bakker, der vor wenigen wochen noch aus dem spieltagsaufgebot gegen hertha bsc gestrichen worden war, weil er das abschusstraining verpennt hatte, fest: ""alle kleinen dinge kommen zusammen";bakker;de;2023-04-21T08:50:46Z;NA
"auf der linken seite marschierte derweil bakker auf und nieder, dass hradecky an ein anatomisches wunder glaubte: ""ich weiss nicht, wie viele lungen der mann hat, wahrscheinlich mehr als\xazwei.""  dem niederlandischen linksverteidiger bakker, , wird nachgesagt, er verstehe es, innerhalb von zwei szenen eines fussballspiels sowohl welt- als auch kreisklasse zu verkorpern";bakker;de;2023-04-21T10:02:05Z;NA
torschutzen unter sich: bakker feiert mit diaby  auf der linken defensiv-seite sucht bayerleverkusen seit jahren nach einer top-verstarkung;bakker;de;2023-04-21T13:21:07Z;NA
doch dann bekamen sie plotzlich die konterchance schlechthin, als bakker, demirbay und diaby nach einem leipziger eckball zu dritt gegen einen aufs tor zuliefen und den ball vertandelten (.);bakker;de;2023-04-23T17:26:57Z;NA
fruh im spiel vergeudete die werkself eine tolle vier-gegen-einen-konterchance, weil mitchell bakker ins abseits gelaufen war, und vor dem leverkusener tor kam dominik szoboszlai zu einem torabschluss aus guter position, schoss jedoch nicht platziert genug (.);bakker;de;2023-04-23T17:33:57Z;NA
wirtz, bakker, naturlich diaby, dahinter ex-unioner andrich als aggressive leader wussten zu wirbeln;bakker;de;2023-04-29T15:22:00Z;NA
 die ecke hatte frimpong hereingeschlagen, den kopfball brachte bakker aufs tor;bakker;de;2023-04-29T15:32:17Z;NA
aissa laidouni (.) jagte einen abgeblockten ball zunachst knapp uber das bayerleverkusen tor, bevor es fur die gaste so richtig brenzlig wurde: unions aussenverteidiger jerome roussillon dribbelte sich auf der linken seite stark durch, als bayerleverkusen bakker erst im letzten vor dem einschussbereiten laidouni (.) klaren konnte;bakker;de;2023-04-29T15:59:43Z;NA
die kolner hatten bereits in der funften minute gluck, als timo hubers bakker foulte, aber rund einen halben meter vor dem strafraum;bakker;de;2023-05-05T20:50:25Z;NA
schliesslich versprechen die anderen losungen kein geringeres mass an risiko: bakker, der ohnehin als linker schienenspieler benotigt wird, gilt grundsatzlich als unsicherer kantonist und patzte vor dem gladbacher anschlusstreffer beim :;bakker;de;2023-05-23T10:24:42Z;NA
vor dem anschlusstreffer brachte bakker mit einem indiskutabel schlampigen ruckpass torhuter lukas hradecky vollig unnotig in bedrangnis, der den springenden ball torschutze jonas hofmann vor die fusse stoppte;bakker;de;2023-05-22T08:22:38Z;NA
der ruckpass von bakker auf lukas hradecky war quasi schon ein halbes eigentor, der absurde ball von amiri genau in die fusse des zwei meter vor dem tor stehenden marcus thuram toppte das ganze aber nochmal;bakker;de;2023-05-22T05:09:21Z;NA
beim : hatte mitchell bakker gepatzt;bakker;de;2023-05-21T19:39:14Z;negativ
   irgendwann kamen dann adli fur bakker und hlozek fur palacios, aber das spiel neigte sich immer mehr in die von der as rom gewunschte richtung;bakker;de;2023-05-18T21:16:32Z;NA
fur odilon kossounou und andrich, die sich vor einer woche in rom verletzt hatten, und den auf der bank sitzenden adam hlozek beginnen diesmal bakker, demirbay und sardar azmoun;bakker;de;2023-05-18T18:18:15Z;NA
auf dieser wird bakker, der sich in den vergangenen wochen erheblich steigerte, aber immer noch mit vielen schwankungen auftritt, jetzt um seinen platz kampfen mussen;bakker;de;2023-05-15T09:13:43Z;NA
benficas offensivverteidiger vor wechsel nach bayerleverkusen  fur bayerleverkusen wurde er, sofern die unterschriften unter dem vertrag wie erwartet zeitnah erfolgen, das gewunschte klare upgrade zu dem zuletzt verbesserten, aber doch unbestandigen bakker darstellen;bakker;de;2023-05-14T21:25:54Z;NA
stattdessen beginnen bakker, demirbay, sardar azmoun und adli;bakker;de;2023-05-14T12:51:23Z;NA
torwart lukas hradecky bewahrte bayerleverkusen vor einer hoheren niederlage  hincapie: der junge ecuadorianer begann wieder anstelle von mitchell bakker, ruckte nach bakkers hereinnahme dann wieder links in die dreierkette;bakker;de;2023-05-11T23:42:49Z;NA
   immer wieder lagen spieler mit blessuren auf dem rasen, bayerleverkusen odilon kossounou musste mit einer muskelverletzung gegen bakker ausgetauscht werden (.);bakker;de;2023-05-11T21:04:42Z;NA
bakker) - hincapie, palacios, andrich (+;bakker;de;2023-05-11T20:54:33Z;NA
" ""torschutzen unter sich: frimpong und wirtz (r.) jubeln  sein tor im zusammenspiel mit adli () war genial, ebenso sein hacken-trick auf diaby ()";diaby;de;2023-04-02T12:05:20Z;NA
